"state","year","atopally","defense","offense","neutral","nonagg","consul","number","transyr","atopid1","atopid2","atopid3","atopid4","atopid5","atopid6","atopid7","atopid8","atopid9","atopid10","atopid11","atopid12","atopid13","atopid14","atopid15","atopid16","atopid17","atopid18","atopid19","atopid20","atopid21","atopid22","atopid23","atopid24","atopid25","atopid26","atopid27","atopid28","atopid29","atopid30","atopid31","atopid32","atopid33","atopid34","atopid35","atopid36","atopid37","atopid38","atopid39","atopid40","atopid41","atopid42","version"
712,1963,1,1,0,0,0,1,1,0,2370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1964,1,1,0,0,0,1,1,0,2370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1965,1,1,0,0,0,1,1,0,2370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1966,1,1,0,0,0,1,2,1,2370,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1967,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1968,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1969,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1970,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1971,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1972,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1973,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1974,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1975,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1976,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1977,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1978,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1979,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1980,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1981,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1982,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1983,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1984,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1985,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1986,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1987,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1988,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1989,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1990,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1991,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1992,1,1,0,0,0,0,1,0,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1993,1,1,0,0,1,0,2,1,3535,4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1994,1,0,0,0,1,0,2,1,4395,4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1995,1,0,0,0,1,0,3,1,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1996,1,0,0,0,1,0,3,0,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1997,1,0,0,0,1,0,3,0,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1998,1,0,0,0,1,0,3,0,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,1999,1,0,0,0,1,0,3,0,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,2000,1,0,0,0,1,0,3,0,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,2001,1,0,0,0,1,0,3,0,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,2002,1,0,0,0,1,0,3,0,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
712,2003,1,0,0,0,1,0,3,0,4395,4585,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1947,1,0,0,0,1,0,1,1,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1948,1,0,0,0,1,0,1,0,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1949,1,0,0,0,1,0,1,0,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1950,1,0,0,0,1,0,1,0,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1951,1,0,0,0,1,0,1,0,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1952,1,0,0,0,1,0,1,0,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1953,1,0,0,0,1,0,1,0,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1954,1,1,0,0,1,0,2,1,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1955,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1956,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1957,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1958,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1959,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1960,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1961,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1962,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1963,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1964,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1965,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1966,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1967,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1968,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1969,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1970,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1971,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1972,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1973,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1974,1,1,0,0,1,0,2,0,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1975,1,1,0,0,1,0,2,1,3070,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1976,1,1,0,0,1,0,1,0,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1977,1,1,0,0,1,0,1,0,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1978,1,1,0,0,1,0,1,0,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1979,1,1,0,0,1,0,1,0,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
713,1980,1,1,0,0,1,0,1,1,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
730,1894,1,1,1,0,0,0,1,1,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
730,1895,1,1,1,0,0,0,1,1,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1961,1,1,0,0,1,0,2,1,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1962,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1963,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1964,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1965,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1966,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1967,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1968,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1969,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1970,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1971,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1972,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1973,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1974,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1975,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1976,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1977,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1978,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1979,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1980,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1981,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1982,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1983,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1984,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1985,1,1,0,0,1,0,2,0,3440,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1986,1,1,0,0,1,0,3,1,3440,3445,3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1987,1,1,0,0,1,0,3,0,3440,3445,3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1988,1,1,0,0,1,0,3,0,3440,3445,3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1989,1,1,0,0,1,0,3,0,3440,3445,3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1990,1,1,0,0,1,0,3,0,3440,3445,3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1991,1,1,0,0,1,0,4,1,3440,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1992,1,1,0,0,1,0,4,0,3440,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1993,1,1,0,0,1,0,4,0,3440,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1994,1,1,0,0,1,0,4,0,3440,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1995,1,1,0,0,1,0,4,0,3440,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1996,1,1,0,0,1,0,4,1,3440,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1997,1,1,0,0,1,0,3,0,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1998,1,1,0,0,1,0,3,0,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,1999,1,1,0,0,1,0,3,0,3445,3975,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,2000,1,1,0,0,1,1,4,1,3445,3975,4125,4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,2001,1,1,0,0,1,1,4,0,3445,3975,4125,4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,2002,1,1,0,0,1,1,4,0,3445,3975,4125,4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
731,2003,1,1,0,0,1,1,4,0,3445,3975,4125,4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1953,1,1,0,0,1,1,1,1,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1954,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1955,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1956,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1957,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1958,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1959,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1960,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1961,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1962,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1963,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1964,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1965,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1966,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1967,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1968,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1969,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1970,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1971,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1972,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1973,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1974,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1975,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1976,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1977,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1978,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1979,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1980,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1981,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1982,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1983,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1984,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1985,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1986,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1987,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1988,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1989,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1990,1,1,0,0,1,1,1,0,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1991,1,1,0,0,1,1,2,1,3240,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1992,1,1,0,0,1,1,3,1,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1993,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1994,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1995,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1996,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1997,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1998,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,1999,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,2000,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,2001,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,2002,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
732,2003,1,1,0,0,1,1,3,0,3240,4125,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1894,1,1,1,0,0,0,1,1,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1895,1,1,1,0,0,0,1,1,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1902,1,1,1,1,0,1,1,1,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1903,1,1,1,1,0,1,1,0,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1904,1,1,1,1,0,1,1,0,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1905,1,1,0,0,0,1,1,1,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1906,1,1,0,0,0,1,1,0,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1907,1,1,0,0,0,1,1,0,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1908,1,1,0,0,0,1,2,1,1415,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1909,1,1,0,0,0,1,2,0,1415,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1910,1,1,0,0,0,1,3,1,1415,1455,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1911,1,1,0,0,0,1,2,0,1415,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1912,1,1,0,0,0,1,2,0,1415,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1913,1,1,0,0,0,1,2,0,1415,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1914,1,1,0,0,0,1,2,0,1415,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1915,1,1,0,0,0,1,3,1,1415,1465,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1916,1,1,0,0,0,1,4,1,1415,1465,2015,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1917,1,1,0,0,0,1,3,1,1415,2015,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1918,1,1,1,0,0,1,3,1,1415,2015,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1919,1,1,0,0,0,1,1,0,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1920,1,1,0,0,0,1,1,0,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1921,1,1,0,0,0,1,2,1,1415,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1922,1,0,0,0,0,1,1,0,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1923,1,0,0,0,0,1,1,0,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1924,1,0,0,0,0,1,1,0,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1925,1,0,0,0,0,1,1,0,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1926,1,0,0,0,0,1,1,0,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1927,1,0,0,0,0,1,1,0,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
740,1928,1,0,0,0,0,1,1,0,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
